reference_id,ref_hotel_name,hotel_id,hotel_name,room_name
62,Raffles Prasiln,1243111,Raffles Prasiln,Room STANDARD
62,Raffles Prasiln,1243111,Raffles Prasiln,Room STANDARD
62,Raffles Prasiln,1243111,Raffles Prasiln,Room STANDARD
62,Raffles Prasiln,1243111,Raffles Prasiln,Room STANDARD
62,Raffles Prasiln,1243111,Raffles Prasiln,Room STANDARD
62,Raffles Prasiln,1243111,Raffles Prasiln,Room STANDARD
62,Raffles Prasiln,1243111,Raffles Prasiln,"Signature Room, 1 King Bed,NonSmoking"
62,Raffles Prasiln,1243111,Raffles Prasiln,"Raffles, Club Room, 1 King Bed,NonSmoking"
62,Raffles Prasiln,1243111,Raffles Prasiln,"Signature Room, 1 King Bed,NonSmoking"
62,Raffles Prasiln,1243111,Raffles Prasiln,"Raffles, Club Room, 1 King Bed,NonSmoking"
62,Raffles Prasiln,1243111,Raffles Prasiln,"Raffles, Club Twin Room, 2 Twin Beds,NonSmoking"
63,"Mandarin Oriental, Singapur",1180579,"Mandarin Oriental, Singapur","Room, 1 King Bed with Sofa bed, Sea View,1 King Bed and 1 Twin Sofa Bed,NonSmoking"
63,"Mandarin Oriental, Singapur",1180579,"Mandarin Oriental, Singapur","Twin Room, Sea View,2 Twin Beds and 1 Twin Sofa Bed,NonSmoking"
63,"Mandarin Oriental, Singapur",1180579,"Mandarin Oriental, Singapur","Room, 1 King Bed (Marina Bay View),NonSmoking"
63,"Mandarin Oriental, Singapur",1180579,"Mandarin Oriental, Singapur","Room, 1 King Bed with Sofa bed, Sea View,1 King Bed and 1 Twin Sofa Bed,NonSmoking"
63,"Mandarin Oriental, Singapur",1180579,"Mandarin Oriental, Singapur","Twin Room, Sea View,2 Twin Beds and 1 Twin Sofa Bed,NonSmoking"
67,Ritz Carlton Phulay Bay,1213857,Ritz Carlton Phulay Bay,"Room, 1 King Bed with Sofa bed, Garden View,1 King Bed and 1 Double Sofa Bed,NonSmoking"
67,Ritz Carlton Phulay Bay,1213857,Ritz Carlton Phulay Bay,"Room, 1 King Bed with Sofa bed,1 King Bed and 1 Double Sofa Bed,NonSmoking"
67,Ritz Carlton Phulay Bay,1213857,Ritz Carlton Phulay Bay,"Villa, 1 Bedroom, Ocean View,1 King Bed and 1 Double Sofa Bed,NonSmoking"
67,Ritz Carlton Phulay Bay,1213857,Ritz Carlton Phulay Bay,"Villa, 1 Bedroom,1 King Bed and 1 Double Sofa Bed,NonSmoking"
67,Ritz Carlton Phulay Bay,1213857,Ritz Carlton Phulay Bay,"Villa, 1 Bedroom, Sea View,1 Double Bed,NonSmoking"
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya","Deluxe Room, 2 Twin Beds,NonSmoking"
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya","Deluxe Room, 1 King Bed,NonSmoking"
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya","Deluxe Room, 2 Twin Beds,NonSmoking"
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya","Premium Room, 1 King Bed, Garden View,NonSmoking"
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya","Premium Room, 2 Twin Beds, Garden View,NonSmoking"
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya",DELUXE ROOM KING
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya",DELUXE ROOM TWIN
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya",PREMIUM GARDEN VIEW KING
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya",PREMIUM GARDEN VIEW TWIN
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya",DELUXE ROOM KING
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya",DELUXE ROOM TWIN
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya",PREMIUM SEA VIEW KING
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya",PREMIUM GARDEN VIEW KING
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya",PREMIUM GARDEN VIEW TWIN
68,"Dusit Thani, Pattaya",1148838,"Dusit Thani, Pattaya",PREMIUM SEA VIEW KING
70,Rosewood Phuket,1559963,Rosewood Phuket,"Room, 1 King Bed (Pool Pavillion),NonSmoking"
70,Rosewood Phuket,1559963,Rosewood Phuket,"Twin Room (Pool Pavillion),2 Twin Beds,NonSmoking"
70,Rosewood Phuket,1559963,Rosewood Phuket,"Room, 1 King Bed (Pool Pavillion),NonSmoking"
70,Rosewood Phuket,1559963,Rosewood Phuket,"Twin Room (Pool Pavillion),2 Twin Beds,NonSmoking"
70,Rosewood Phuket,1559963,Rosewood Phuket,"Room, 1 King Bed, Partial Ocean View (Pool Pavillion),NonSmoking"
72,Six Senses Yao Noi,1137810,Six Senses Yao Noi,"Hideaway Pool Villa,1 King Bed,NonSmoking"
72,Six Senses Yao Noi,1137810,Six Senses Yao Noi,"Ocean Pool Villa,1 King Bed,NonSmoking"
72,Six Senses Yao Noi,1137810,Six Senses Yao Noi,"Hideaway Two Bedroom Pool Villa,2 King Beds,NonSmoking"
72,Six Senses Yao Noi,1137810,Six Senses Yao Noi,"Ocean Deluxe Pool Villa,1 King Bed,NonSmoking"
72,Six Senses Yao Noi,1137810,Six Senses Yao Noi,"Ocean Panorama Pool Villa,1 King Bed,NonSmoking"
73,Gloria Serenity Resort,1140776,Gloria Serenity Resort,"Superior Room,1 Queen Bed and 1 Twin Sofa Bed,NonSmoking"
73,Gloria Serenity Resort,1140776,Gloria Serenity Resort,"Superior Room,2 Twin Beds and 1 Twin Sofa Bed,NonSmoking"
73,Gloria Serenity Resort,1140776,Gloria Serenity Resort,"Deluxe Room,1 King Bed and 1 Twin Sofa Bed,NonSmoking"
73,Gloria Serenity Resort,1140776,Gloria Serenity Resort,"Deluxe Room,2 Large Twin Beds and 1 Twin Sofa Bed,NonSmoking"
73,Gloria Serenity Resort,1140776,Gloria Serenity Resort,"Superior Room,1 Queen Bed and 1 Twin Sofa Bed,NonSmoking"
73,Gloria Serenity Resort,1140776,Gloria Serenity Resort,"Superior Room,2 Twin Beds and 1 Twin Sofa Bed,NonSmoking"
73,Gloria Serenity Resort,1140776,Gloria Serenity Resort,"Superior Room, Poolside,1 Double Bed and 1 Twin Sofa Bed,NonSmoking"
73,Gloria Serenity Resort,1140776,Gloria Serenity Resort,"Superior Room, Poolside,2 Twin Beds and 1 Twin Sofa Bed,NonSmoking"
73,Gloria Serenity Resort,1140776,Gloria Serenity Resort,"Superior Room, Poolside,1 Double Bed and 1 Twin Sofa Bed,NonSmoking"
73,Gloria Serenity Resort,1140776,Gloria Serenity Resort,"Superior Room, Poolside,2 Twin Beds and 1 Twin Sofa Bed,NonSmoking"
75,"Maxx Royal Belek Golf Resort, Belek",1360498,"Maxx Royal Belek Golf Resort, Belek","Suite Land,1 Double Bed,NonSmoking"
75,"Maxx Royal Belek Golf Resort, Belek",1360498,"Maxx Royal Belek Golf Resort, Belek","Suite Sea,1 Double Bed,NonSmoking"
75,"Maxx Royal Belek Golf Resort, Belek",1360498,"Maxx Royal Belek Golf Resort, Belek","Suite Land,1 Double Bed,NonSmoking"
75,"Maxx Royal Belek Golf Resort, Belek",1360498,"Maxx Royal Belek Golf Resort, Belek","Suite Land 2+2,1 Double Bed,NonSmoking"
75,"Maxx Royal Belek Golf Resort, Belek",1360498,"Maxx Royal Belek Golf Resort, Belek","Suite Sea,1 Double Bed,NonSmoking"
88,Four Seasons Resort Orlando at Walt Disney World Resort,1030291,Four Seasons Resort Orlando at Walt Disney World Resort,"Golden Oak View Room - Two Queen Beds,2 Queen Beds,NonSmoking"
88,Four Seasons Resort Orlando at Walt Disney World Resort,1030291,Four Seasons Resort Orlando at Walt Disney World Resort,"Golden Oak View Room King,1 King Bed and 1 Queen Sofa Bed,NonSmoking"
88,Four Seasons Resort Orlando at Walt Disney World Resort,1030291,Four Seasons Resort Orlando at Walt Disney World Resort,"Golden Oak View Accessible Room King,1 King Bed,NonSmoking"
88,Four Seasons Resort Orlando at Walt Disney World Resort,1030291,Four Seasons Resort Orlando at Walt Disney World Resort,"Golden Oak View Room King,1 King Bed and 1 Queen Sofa Bed,NonSmoking"
88,Four Seasons Resort Orlando at Walt Disney World Resort,1030291,Four Seasons Resort Orlando at Walt Disney World Resort,"Golden Oak View Accessible Room King,1 King Bed,NonSmoking"
95,"The Abi d'Oru Hotel & Spa, Sardynia",1151263,"The Abi d'Oru Hotel & Spa, Sardynia","Classic double room hill side,1 Double Bed,NonSmoking"
95,"The Abi d'Oru Hotel & Spa, Sardynia",1151263,"The Abi d'Oru Hotel & Spa, Sardynia","Classic double room hill side,1 Double Bed,NonSmoking"
95,"The Abi d'Oru Hotel & Spa, Sardynia",1151263,"The Abi d'Oru Hotel & Spa, Sardynia","Garden Deluxe Triple, Ground Floor sea side,1 Double Bed and 1 Twin Sofa Bed,NonSmoking"
95,"The Abi d'Oru Hotel & Spa, Sardynia",1151263,"The Abi d'Oru Hotel & Spa, Sardynia","Garden deluxe double ground floor,1 Double Bed,NonSmoking"
95,"The Abi d'Oru Hotel & Spa, Sardynia",1151263,"The Abi d'Oru Hotel & Spa, Sardynia","Garden Deluxe Triple, Ground Floor sea side,1 Double Bed and 1 Twin Sofa Bed,NonSmoking"
