ID Pipedrive,Full Name,Hotel,Atribute,Region,City,Country,ISO
20194,"Atlanta Marriott Marquis, Atlanta, Georgia, USA",Atlanta Marriott Marquis,Atlanta,,Georgia,USA,US
20445,"Hilton Garden Inn Savannah Historic District, Savannah, Georgia, USA",Hilton Garden Inn Savannah Historic District,Savannah,,Georgia,USA,US
20302,"Fairmont Orchid - Hawaii, Hawaiʻi, Hawaje",Fairmont Orchid - Hawaii,,Hawaje,Hawaiʻi,USA,US
20155,"Turtle Bay Resort, Hawaje, USA",Turtle Bay Resort,,,Hawaje,USA,US
20175,"Kona Village A Rosewood Resort,  Hawaje, USA",Kona Village A Rosewood Resort,,,Hawaje,USA,US
20176,"Koʻa Kea Resort on Poipu Beach, Hawaje, USA",Koʻa Kea Resort on Poipu Beach,,,Hawaje,USA,US
20181,"Halekulani Hotel, Hawaje, USA",Halekulani Hotel,,,Hawaje,USA,US
20185,"Four Seasons Resort Oahu at Ko Olina, Hawaje, USA",Four Seasons Resort Oahu at Ko Olina,,,Hawaje,USA,US
20186,"Four Seasons Resort Maui at Wailea, Hawaje, USA",Four Seasons Resort Maui at Wailea,,,Hawaje,USA,US
20187,"Four Seasons Resort Hualalai, Hawaje, USA",Four Seasons Resort Hualalai,,,Hawaje,USA,US
20190,"Fairmont Orchid - Hawaii, Hawaje, USA",Fairmont Orchid - Hawaii,,,Hawaje,USA,US
20237,"Wailea Beach Resort - Marriott, Maui, Hawaje, USA",Wailea Beach Resort - Marriott,Maui,,Hawaje,USA,US
20246,"The Royal Hawaiian a Luxury Collection Resort, Hawaje, USA",The Royal Hawaiian a Luxury Collection Resort,,,Hawaje,USA,US
20247,"The Royal Hawaiian a Luxury Collection Resort Waikiki, Hawaje, USA",The Royal Hawaiian a Luxury Collection Resort Waikiki,,,Hawaje,USA,US
20301,"Fairmont Orchid, Hawaje, USA",Fairmont Orchid,,,Hawaje,USA,US
21984,"Kona Village, A Rosewood Resort, Kailua-Kona, Hawaje, USA",Kona Village,"A Rosewood Resort, Kailua-Kona",,Hawaje,USA,US
20091,"Trump International Hotel Waikiki, Honolulu, Hawaje",Trump International Hotel Waikiki,,Hawaje,Honolulu,USA,US
17825,"Halekulani Hotel, Honolulu, USA",Halekulani Hotel,,,Honolulu,USA,US
21396,"The Langham, Chicago, Chicago, Illinois, USA",The Langham,"Chicago, Chicago",,Illinois,USA,US
20174,"Kona Village A Rosewood Resort, Kailua-Kona, USA",Kona Village A Rosewood Resort,,,Kailua-Kona,USA,US
16407,"The Resort At Pelican Hill, Newport, Kalifornia, USA",The Resort At Pelican Hill,Newport,,Kalifornia,USA,US
19516,"Yosemite View Lodge, Kalifornia, USA",Yosemite View Lodge,,,Kalifornia,USA,US
19528,"The Ranch At Death Valley, Kalifornia, USA",The Ranch At Death Valley,,,Kalifornia,USA,US
19530,"The Huntley Hotel Santa Monica Beach, Kalifornia, USA",The Huntley Hotel Santa Monica Beach,,,Kalifornia,USA,US
19544,"San Francisco Marriott Marquis, Kalifornia, USA",San Francisco Marriott Marquis,,,Kalifornia,USA,US
20103,"Santa Monica Proper Hotel, Santa Monica, Kalifornia, USA",Santa Monica Proper Hotel,Santa Monica,,Kalifornia,USA,US
20138,"Conrad Los Angeles, Los Angeles, Kalifornia, USA",Conrad Los Angeles,Los Angeles,,Kalifornia,USA,US
20235,"Wuksachi Lodge, Sequita, Kalifornia, USA",Wuksachi Lodge,Sequita,,Kalifornia,USA,US
20236,"Waldorf Astoria Beverly Hills, Beverly Hils, Kalifornia, USA",Waldorf Astoria Beverly Hills,Beverly Hils,,Kalifornia,USA,US
20238,"W San Francisco, Kalifornia, USA",W San Francisco,,,Kalifornia,USA,US
20239,"Villa Mara Carmel, Carmel, Kalifornia, USA",Villa Mara Carmel,Carmel,,Kalifornia,USA,US
20240,"Viceroy Santa Monica, Santa Monica, Kalifornia, USA",Viceroy Santa Monica,Santa Monica,,Kalifornia,USA,US
20242,"The Westin Anaheim Resort, Anaheim, Kalifornia, USA",The Westin Anaheim Resort,Anaheim,,Kalifornia,USA,US
20244,"The St. Regis San Francisco, San Francisco, Kalifornia, USA",The St. Regis San Francisco,San Francisco,,Kalifornia,USA,US
20248,"The Ritz-Carlton, San Francisco, San Francisco, Kalifornia, USA",The Ritz-Carlton,"San Francisco, San Francisco",,Kalifornia,USA,US
20252,"The Ritz-Carlton Bacara Santa Barbara, Santa Barbara, Kalifornia, USA",The Ritz-Carlton Bacara Santa Barbara,Santa Barbara,,Kalifornia,USA,US
20254,"The Peninsula Beverly Hills, Los Angeles, Kalifornia, USA",The Peninsula Beverly Hills,Los Angeles,,Kalifornia,USA,US
20255,"The Maybourne Beverly Hills, Los Angeles, Kalifornia, USA",The Maybourne Beverly Hills,Los Angeles,,Kalifornia,USA,US
20257,"The Lodge at Pebble Beach, Kalifornia, USA",The Lodge at Pebble Beach,,,Kalifornia,USA,US
20259,"The Clement Palo Alto, Palo Alto, Kalifornia, USA",The Clement Palo Alto,Palo Alto,,Kalifornia,USA,US
20260,"The Beverly Hills Hotel, Los Angeles, Kalifornia, USA",The Beverly Hills Hotel,Los Angeles,,Kalifornia,USA,US
20261,"Tenaya Lodge At Yosemite, Yosemite, Kalifornia, USA",Tenaya Lodge At Yosemite,Yosemite,,Kalifornia,USA,US
20262,"Tenaya at Yosemite, Yosemite, Kalifornia, USA",Tenaya at Yosemite,Yosemite,,Kalifornia,USA,US
20267,"SLS Hotel a Luxury Collection Hotel Beverly Hills, Los Angeles, Kalifornia, USA",SLS Hotel a Luxury Collection Hotel Beverly Hills,Los Angeles,,Kalifornia,USA,US
20268,"Shutters on the Beach, Santa Monica, Kalifornia, USA",Shutters on the Beach,Santa Monica,,Kalifornia,USA,US
20270,"Shutters on the Beach Santa Monica, Santa Monica, Kalifornia, USA",Shutters on the Beach Santa Monica,Santa Monica,,Kalifornia,USA,US
20271,"San Francisco Proper, San Francisco, Kalifornia, USA",San Francisco Proper,San Francisco,,Kalifornia,USA,US
20272,"Rosewood Sand Hill, Kalifornia, USA",Rosewood Sand Hill,,,Kalifornia,USA,US
20273,"Rosewood Miramar Beach, Santa Barbara, Kalifornia, USA",Rosewood Miramar Beach,Santa Barbara,,Kalifornia,USA,US
20274,"Pier 2620 Hotel Fisherman's Wharf, San Francisco, Kalifornia, USA",Pier 2620 Hotel Fisherman's Wharf,San Francisco,,Kalifornia,USA,US
20275,"Palihouse Santa Monica, Santa Monica, Kalifornia, USA",Palihouse Santa Monica,Santa Monica,,Kalifornia,USA,US
20277,"Nobu Hotel Palo Alto, Palo Alto, Kalifornia, USA",Nobu Hotel Palo Alto,Palo Alto,,Kalifornia,USA,US
20278,"Monterey Plaza Hotel & Spa, Monterey, Kalifornia, USA",Monterey Plaza Hotel & Spa,Monterey,,Kalifornia,USA,US
20279,"Loews Santa Monica Beach Hotel, Santa Monica, Kalifornia, USA",Loews Santa Monica Beach Hotel,Santa Monica,,Kalifornia,USA,US
20280,"Le Merigot Santa Monica, Santa Monica, Kalifornia, USA",Le Merigot Santa Monica,Santa Monica,,Kalifornia,USA,US
20281,"L'Auberge Carmel, Carmel, Kalifornia, USA",L'Auberge Carmel,Carmel,,Kalifornia,USA,US
20283,"John Muir Lodge, Kings Canyon, Kalifornia, USA",John Muir Lodge,Kings Canyon,,Kalifornia,USA,US
20284,"Hyatt Regency Long Beach, Los Angeles, Kalifornia, USA",Hyatt Regency Long Beach,Los Angeles,,Kalifornia,USA,US
20285,"Hyatt Carmel Highlands, Carmel, Kalifornia, USA",Hyatt Carmel Highlands,Carmel,,Kalifornia,USA,US
20287,"Hotel Nikko San Francisco, San Francisco, Kalifornia, USA",Hotel Nikko San Francisco,San Francisco,,Kalifornia,USA,US
20288,"Hotel Casa del Mar, Santa Monica, Kalifornia, USA",Hotel Casa del Mar,Santa Monica,,Kalifornia,USA,US
20289,"Hotel Californian, Santa Barbara, Kalifornia, USA",Hotel Californian,Santa Barbara,,Kalifornia,USA,US
20293,"Four Seasons Resort and Residences Napa Valley, Kalifornia, USA",Four Seasons Resort and Residences Napa Valley,,,Kalifornia,USA,US
20294,"Four Seasons Hotel San Francisco, San Francisco, Kalifornia, USA",Four Seasons Hotel San Francisco,San Francisco,,Kalifornia,USA,US
20296,"Four Seasons Hotel Los Angeles At Beverly Hills, Los Angeles, Kalifornia, USA",Four Seasons Hotel Los Angeles At Beverly Hills,Los Angeles,,Kalifornia,USA,US
20299,"Farmhouse Inn, Sonoma, Kalifornia, USA",Farmhouse Inn,Sonoma,,Kalifornia,USA,US
20300,"Fairmont San Francisco, San Francisco, Kalifornia, USA",Fairmont San Francisco,San Francisco,,Kalifornia,USA,US
20305,"Fairmont Grand Del Mar, San Diego, Kalifornia, USA",Fairmont Grand Del Mar,San Diego,,Kalifornia,USA,US
20308,"Courtyard Bakersfield, Bakersfield, Kalifornia, USA",Courtyard Bakersfield,Bakersfield,,Kalifornia,USA,US
20310,"Carneros Resort and Spa, Napa Valley, Kalifornia, USA",Carneros Resort and Spa,Napa Valley,,Kalifornia,USA,US
20311,"Beverly Wilshire, A Four Seasons Hotel, Los Angeles, Kalifornia, USA",Beverly Wilshire,"A Four Seasons Hotel, Los Angeles",,Kalifornia,USA,US
20315,"Bardessono Hotel and Spa, Napa Valley, Kalifornia, USA",Bardessono Hotel and Spa,Napa Valley,,Kalifornia,USA,US
20317,"Argonaut Hotel, San Francisco, Kalifornia, USA",Argonaut Hotel,San Francisco,,Kalifornia,USA,US
20369,"Four Seasons Resort The Biltmore Santa Barbara, Santa Barbara, Kalifornia, USA",Four Seasons Resort The Biltmore Santa Barbara,Santa Barbara,,Kalifornia,USA,US
21372,"Hyatt Regency Los Angeles International Airport, Los Angeles, Kalifornia, USA",Hyatt Regency Los Angeles International Airport,Los Angeles,,Kalifornia,USA,US
21392,"Villa Pacific Estate, Newport Beach, Kalifornia, USA",Villa Pacific Estate,Newport Beach,,Kalifornia,USA,US
21415,"Fairmont Century Plaza, Los Angeles, Kalifornia, USA",Fairmont Century Plaza,Los Angeles,,Kalifornia,USA,US
21989,"Hotel Casa Del Mar Santa Monica, Santa Monica, Kalifornia, USA",Hotel Casa Del Mar Santa Monica,Santa Monica,,Kalifornia,USA,US
21995,"Four Seasons Hotel San Francisco at Embarcadero, San Francisco, Kalifornia, USA",Four Seasons Hotel San Francisco at Embarcadero,San Francisco,,Kalifornia,USA,US
22256,"Hyatt Palace Delano, Delano, Kalifornia, USA",Hyatt Palace Delano,Delano,,Kalifornia,USA,US
20361,"MSC Cruises, Karaiby, USA",MSC Cruises,,,Karaiby,USA,US
20245,"The St. Regis Aspen Resort, Aspen, Kolorado, USA",The St. Regis Aspen Resort,Aspen,,Kolorado,USA,US
20318,"Amara Resort and Spa, Grand Canyon, Kolorado, USA",Amara Resort and Spa,Grand Canyon,,Kolorado,USA,US
19032,"Hotel Casa del Mar, Los Angeles, USA",Hotel Casa del Mar,,,Los Angeles,USA,US
19038,"Four Seasons Hotel Los Angeles At Beverly Hills, Los Angeles, USA",Four Seasons Hotel Los Angeles At Beverly Hills,,,Los Angeles,USA,US
21975,"Sagamore Pendry Baltimore, Baltimore, Maryland, USA",Sagamore Pendry Baltimore,Baltimore,,Maryland,USA,US
20371,"Fairmont Copley Plaza Boston, Boston, Massachusetts, USA",Fairmont Copley Plaza Boston,Boston,,Massachusetts,USA,US
20464,"Boston Marriott Cambridge, Cambridge, Massachusetts, USA",Boston Marriott Cambridge,Cambridge,,Massachusetts,USA,US
21962,"The Whitney Hotel Boston, Boston, Massachusetts, USA",The Whitney Hotel Boston,Boston,,Massachusetts,USA,US
20304,"Fairmont Kea Lani - Maui, Maui, Hawaje",Fairmont Kea Lani - Maui,,Hawaje,Maui,USA,US
16007,"W South Beach, Miami, USA",W South Beach,,,Miami,USA,US
17811,"Soho Beach House, Miami, USA",Soho Beach House,,,Miami,USA,US
21416,"Explora I, Explora Journeys, Miami, USA",Explora I,Explora Journeys,,Miami,USA,US
20334,"Yellowstone Park Hotel, Yellowstone, Montana, USA",Yellowstone Park Hotel,Yellowstone,,Montana,USA,US
22040,"Lone Mountain Ranch, Big Sky, Montana, USA",Lone Mountain Ranch,Big Sky,,Montana,USA,US
20096,"The Palazzo at The Venetian Resort Las Vegas, Nevada, USA",The Palazzo at The Venetian Resort Las Vegas,,,Nevada,USA,US
20241,"Vdara Hotel&Casino, Las Vegas, Nevada, USA",Vdara Hotel&Casino,Las Vegas,,Nevada,USA,US
20313,"Bellagio, Las Vegas, Nevada, USA",Bellagio,Las Vegas,,Nevada,USA,US
20316,"Aria Resort & Casino, Las Vegas, Nevada, USA",Aria Resort & Casino,Las Vegas,,Nevada,USA,US
20335,"Wynn Las Vegas, Las Vegas, Nevada, USA",Wynn Las Vegas,Las Vegas,,Nevada,USA,US
20363,"Mandarin Oriental Las Vegas, Las Vegas, Nevada, USA",Mandarin Oriental Las Vegas,Las Vegas,,Nevada,USA,US
20374,"Conrad Las Vegas at Resorts World, Las Vegas, Nevada, USA",Conrad Las Vegas at Resorts World,Las Vegas,,Nevada,USA,US
21997,"Encore Las Vegas, Las Vegas, Nevada, USA",Encore Las Vegas,Las Vegas,,Nevada,USA,US
22004,"Bellagio Resort & Casino, Las Vegas, Nevada, USA",Bellagio Resort & Casino,Las Vegas,,Nevada,USA,US
20179,"Hotel Waldorf-Astoria, New York, USA",Hotel Waldorf-Astoria,,,New York,USA,US
20375,"Baccarat Hotel New York, New York, USA",Baccarat Hotel New York,,,New York,USA,US
19522,"Vdara, Newada, USA",Vdara,,,Newada,USA,US
20444,"Hilton Garden Inn Wilmington Mayfaire Town Center, Wilmington, North Carolina, USA",Hilton Garden Inn Wilmington Mayfaire Town Center,Wilmington,,North Carolina,USA,US
17831,"Four Seasons Hotel New York Downtown, Nowy Jork, USA",Four Seasons Hotel New York Downtown,,,Nowy Jork,USA,US
19552,"Mela Times Square, Nowy Jork, USA",Mela Times Square,,,Nowy Jork,USA,US
20094,"The Times Square EDITION, Nowy Jork, USA",The Times Square EDITION,,,Nowy Jork,USA,US
20197,"1 Hotel Brooklyn Bridge, Nowy Jork, USA",1 Hotel Brooklyn Bridge,,,Nowy Jork,USA,US
20339,"W New York - Times Square, Nowy Jork, USA",W New York - Times Square,,,Nowy Jork,USA,US
20340,"Viceroy New York, Nowy Jork, USA",Viceroy New York,,,Nowy Jork,USA,US
20341,"The Whitby Hotel, Nowy Jork, USA",The Whitby Hotel,,,Nowy Jork,USA,US
20343,"The Westin New York at Times Square, Nowy Jork, USA",The Westin New York at Times Square,,,Nowy Jork,USA,US
20345,"The Ritz-Carlton New York, Central Park, Nowy Jork, USA",The Ritz-Carlton New York,Central Park,,Nowy Jork,USA,US
20346,"The Pierre, A Taj Hotel, New York, Nowy Jork, USA",The Pierre,A Taj Hotel,New York,Nowy Jork,USA,US
20347,"The Peninsula New York, Nowy Jork, USA",The Peninsula New York,,,Nowy Jork,USA,US
20350,"The Langham New York Fifth Avenue, Nowy Jork, USA",The Langham New York Fifth Avenue,,,Nowy Jork,USA,US
20355,"Sheraton Tribeca New York Hotel, Nowy Jork, USA",Sheraton Tribeca New York Hotel,,,Nowy Jork,USA,US
20356,"Park Lane Hotel New York, Nowy Jork,  USA",Park Lane Hotel New York,,,Nowy Jork,USA,US
20357,"Park Hyatt New York, Nowy Jork, USA",Park Hyatt New York,,,Nowy Jork,USA,US
20360,"New York LaGuardia Airport Marriott, Nowy Jork, USA",New York LaGuardia Airport Marriott,,,Nowy Jork,USA,US
20362,"Mandarin Oriental New York, Nowy Jork, USA",Mandarin Oriental New York,,,Nowy Jork,USA,US
20364,"JW Marriott Essex House New York, Nowy Jork, USA",JW Marriott Essex House New York,,,Nowy Jork,USA,US
20365,"Hotel Plaza, Nowy Jork, USA",Hotel Plaza,,,Nowy Jork,USA,US
20366,"Hotel Mela Times Square, Nowy Jork, USA",Hotel Mela Times Square,,,Nowy Jork,USA,US
20370,"Four Seasons Hotel New York, Nowy Jork, USA",Four Seasons Hotel New York,,,Nowy Jork,USA,US
20372,"Equinox Hotel New York, Nowy Jork, USA",Equinox Hotel New York,,,Nowy Jork,USA,US
20379,"1 Hotel Central Park, Nowy Jork, USA",1 Hotel Central Park,,,Nowy Jork,USA,US
20416,"The Dominick, Nowy Jork, USA",The Dominick,,,Nowy Jork,USA,US
20431,"Mandarin Oriental, New York, Nowy Jork , USA",Mandarin Oriental,,New York,Nowy Jork,USA,US
20440,"Inn at Lake Joseph, Forestburgh, Nowy Jork, USA",Inn at Lake Joseph,Forestburgh,,Nowy Jork,USA,US
20443,"Hotel 373, Nowy Jork, USA",Hotel 373,,,Nowy Jork,USA,US
21393,"Thompson Central Park New York, By Hyatt, Nowy Jork, USA",Thompson Central Park New York,By Hyatt,,Nowy Jork,USA,US
21967,"The Plaza, Nowy Jork, USA",The Plaza,,,Nowy Jork,USA,US
21972,"The Carlyle, A Rosewood Hotel, Nowy Jork, USA",The Carlyle,A Rosewood Hotel,,Nowy Jork,USA,US
22000,"citizenM New York Bowery, Nowy Jork, USA",citizenM New York Bowery,,,Nowy Jork,USA,US
22005,"Arlo Midtown, Nowy Jork, USA",Arlo Midtown,,,Nowy Jork,USA,US
22006,"Aman New York, Nowy Jork, USA",Aman New York,,,Nowy Jork,USA,US
22030,"The Luxury Collection Hotel Manhattan Midtown, Nowy Jork, USA",The Luxury Collection Hotel Manhattan Midtown,,,Nowy Jork,USA,US
22032,"The Lexington Hotel, Autograph Collection, Nowy Jork, USA",The Lexington Hotel,Autograph Collection,,Nowy Jork,USA,US
20376,"AKA United Nations, Nowy York, USA",AKA United Nations,,,Nowy York,USA,US
20377,"AKA Sutton Place, Nowy York, USA",AKA Sutton Place,,,Nowy York,USA,US
20378,"AKA Central Park, Nowy York, USA",AKA Central Park,,,Nowy York,USA,US
20414,"The Peninsula New York, Nowy York, USA",The Peninsula New York,,,Nowy York,USA,US
21970,"The Luxury Collection Hotel Manhattan Midtown, Nowy York, USA",The Luxury Collection Hotel Manhattan Midtown,,,Nowy York,USA,US
20368,"Hilton Ocean City Oceanfront Suites, Ocean City, USA",Hilton Ocean City Oceanfront Suites,,,Ocean City,USA,US
20418,"Sheraton Fallsview Hotel, Niagara Falls, Ontario, USA",Sheraton Fallsview Hotel,Niagara Falls,,Ontario,USA,US
17828,"Four Seasons Resort Orlando at Walt Disney World Resort, Orlando, USA",Four Seasons Resort Orlando at Walt Disney World Resort,,,Orlando,USA,US
22188,"Conrad Orlando, Orlando, USA",Conrad Orlando,,,Orlando,USA,US
21966,"The Rittenhouse, Filadelfia, Pensylwania, USA",The Rittenhouse,Filadelfia,,Pensylwania,USA,US
20243,"The St. Regis San Francisco, San Francisco, USA",The St. Regis San Francisco,,,San Francisco,USA,US
20298,"Four Seasons Embarcadero, San Francisco, USA",Four Seasons Embarcadero,,,San Francisco,USA,US
20276,"Oceana Santa Monica, LXR Hotels & Resorts, Santa Monica, USA",Oceana Santa Monica,LXR Hotels & Resorts,,Santa Monica,USA,US
20352,"The Atlantic, Southampton, USA",The Atlantic,,,Southampton,USA,US
20336,"Willa Lounging At The Ledges, St. George, USA",Willa Lounging At The Ledges,,,St. George,USA,US
20448,"HALL Arts Hotel Dallas, Curio Collection by Hilton, Dallas, Teksas, USA",HALL Arts Hotel Dallas,"Curio Collection by Hilton, Dallas",,Teksas,USA,US
22002,"Bowie House, Auberge Resorts Collection, Fort Worth, texas, USA",Bowie House,"Auberge Resorts Collection, Fort Worth",,texas,USA,US
22028,"The Post Oak Hotel at Uptown Houston, Huston, Texas, USA",The Post Oak Hotel at Uptown Houston,Huston,,Texas,USA,US
19561,"Kimpton Hotel Monaco Salt Lake City, Utah, USA",Kimpton Hotel Monaco Salt Lake City,,,Utah,USA,US
19571,"Comfort Suites Moab near Arches National Park, Utah, USA",Comfort Suites Moab near Arches National Park,,,Utah,USA,US
19573,"Capitol Reef Resort, Utah,USA",Capitol Reef Resort,,,Utah,USA,US
19578,"Best Western Plus Bryce Canyon Grand Hotel, Utah, USA",Best Western Plus Bryce Canyon Grand Hotel,,,Utah,USA,US
20258,"The Grand America Hotel, Salt Lake City, Utah, USA",The Grand America Hotel,Salt Lake City,,Utah,USA,US
20264,"Stone Canyon Inn, Bryce Canyon, Utah, USA",Stone Canyon Inn,Bryce Canyon,,Utah,USA,US
20266,"Sorrel River Ranch Resort and Spa, Moab, Utah, USA",Sorrel River Ranch Resort and Spa,Moab,,Utah,USA,US
20306,"Desert Pearl Inn, Springdale, Utah, USA",Desert Pearl Inn,Springdale,,Utah,USA,US
20309,"Cliffrose Springdale, Curio Collection by Hilton, Springdale, Utah, USA",Cliffrose Springdale,"Curio Collection by Hilton, Springdale",,Utah,USA,US
20319,"Amangiri, Canyon Point, Utah, USA",Amangiri,Canyon Point,,Utah,USA,US
19548,"Palomar Washington DC - A Kimpton, Waszyngton, USA",Palomar Washington DC - A Kimpton,,,Waszyngton,USA,US
20126,"InterContinental the Willard Washington D.C. an IHG Hotel, Waszyngton, USA",InterContinental the Willard Washington D.C. an IHG Hotel,,,Waszyngton,USA,US
20131,"Four Seasons Hotel Seattle, Seattle, Waszyngton, USA",Four Seasons Hotel Seattle,Seattle,,Waszyngton,USA,US
20337,"Waldorf Astoria Washington DC, Waszyngton, USA",Waldorf Astoria Washington DC,,,Waszyngton,USA,US
20342,"The Westin Washington D.C. City Center, Waszyngton, USA",The Westin Washington D.C. City Center,,,Waszyngton,USA,US
20344,"The Ritz-Carlton, Philadelphia, Filadelfia, Pensylwania, USA, Hotel Washington, Waszyngton, USA",The Ritz-Carlton,"Philadelphia, Filadelfia, USA, Hotel Washington",Pensylwania,Waszyngton,USA,US
20351,"The Jefferson, Washington, DC, Waszyngton, USA",The Jefferson,DC,Washington,Waszyngton,USA,US
20411,"The St. Gregory Hotel Dupont Circle, Waszyngton, USA",The St. Gregory Hotel Dupont Circle,,,Waszyngton,USA,US
20412,"The Royal Sonesta Washington DC Dupont Circle, Waszyngton, USA",The Royal Sonesta Washington DC Dupont Circle,,,Waszyngton,USA,US
20417,"State Plaza Hotel, Waszyngton, USA",State Plaza Hotel,,,Waszyngton,USA,US
20437,"InterContinental the Willard Washington D.C., an IHG Hotel, Waszyngton, USA",InterContinental the Willard Washington D.C.,an IHG Hotel,,Waszyngton,USA,US
21976,"Riggs Washington DC, Waszyngton, USA",Riggs Washington DC,,,Waszyngton,USA,US
20453,"DoubleTree by Hilton Hotel Richmond - Midlothian, Richmond, Wirginia, USA",DoubleTree by Hilton Hotel Richmond - Midlothian,Richmond,,Wirginia,USA,US
20465,"Best Western Chincoteague Island, Chincoteague, Wirginia, USA",Best Western Chincoteague Island,Chincoteague,,Wirginia,USA,US
20286,"Hotel Terra Jackson Hole, Jackson, Wyoming, USA",Hotel Terra Jackson Hole,Jackson,,Wyoming,USA,US
20120,"Kimpton Armory Hotel Bozeman, Yellowstone, USA",Kimpton Armory Hotel Bozeman,,,Yellowstone,USA,US
20314,"Bardessono Hotel and Spa, Yountville, USA",Bardessono Hotel and Spa,,,Yountville,USA,US
22034,"Sahid Zarafshon, Bukhara, Uzbekistan",Sahid Zarafshon,,,Bukhara,Uzbekistan,UZ
22035,"Reikartz Khiva Residence, Khiva, Uzbekistan",Reikartz Khiva Residence,,,Khiva,Uzbekistan,UZ
22043,"Kyzylkum Desert Yurt Camps, Kyzylkum, Uzbekistan",Kyzylkum Desert Yurt Camps,,,Kyzylkum,Uzbekistan,UZ
22041,"Lia! by Minyoun Stars of Ulugbek, Samarkanda, Uzbekistan",Lia! by Minyoun Stars of Ulugbek,,,Samarkanda,Uzbekistan,UZ
22047,"Hilton Samarkand Regency, Samarkanda, Uzbekistan",Hilton Samarkand Regency,,,Samarkanda,Uzbekistan,UZ
22045,"Hyatt Regency Tashkent, Taszkent, Uzbekistan",Hyatt Regency Tashkent,,,Taszkent,Uzbekistan,UZ
22044,"Hyatt Regency Tashkent, Taszkent, Uzbekistan, Uzbekistan",Hyatt Regency Tashkent,Taszkent,,Uzbekistan,Uzbekistan,UZ
19368,"Movenpick BalaLand Resort Lake Balaton, Balaton, Węgry",Movenpick BalaLand Resort Lake Balaton,,,Balaton,Węgry,HU
20451,"Four Seasons Hotel Gresham Palace Budapest, Budapeszt. Węgry",Four Seasons Hotel Gresham Palace Budapest,,,Budapeszt,Węgry,HU
19408,"Anantara New York Palace Budapest Hotel, Budapeszt, Węgry",Anantara New York Palace Budapest Hotel,,,Budapeszt,Węgry,HU
20413,"The Ritz Cartlon Budapest, Budapeszt, Węgry",The Ritz Cartlon Budapest,,,Budapeszt,Węgry,HU
22051,"Four Seasons Hotel Gresham Palace Budapest, Budapeszt, Węgry",Four Seasons Hotel Gresham Palace Budapest,,,Budapeszt,Węgry,HU
20447,"Hato El Cedral, Barinas, Wenezuela",Hato El Cedral,,,Barinas,Wenezuela,VE
20407,"Waku Lodge, Canaima, Wenezuela",Waku Lodge,,,Canaima,Wenezuela,VE
20460,"Canaima Ventur Lodge, Canaima, Wenezuela",Canaima Ventur Lodge,,,Canaima,Wenezuela,VE
22126,"Waka Wená VIP Camp, Canaima NP, Wenezuela",Waka Wená VIP Camp,,,Canaima NP,Wenezuela,VE
20429,"Melia Caracas, Caracas, Wenezuela",Melia Caracas,,,Caracas,Wenezuela,VE
22150,"Eurobuilding Hotel & Suites, Caracas, Wenezuela",Eurobuilding Hotel & Suites,,,Caracas,Wenezuela,VE
20458,"Casa Grande de Angostura, Ciudad Bolivar, Wenezuela",Casa Grande de Angostura,,,Ciudad Bolivar,Wenezuela,VE
20415,"The Guest House Albacora, Los Roques, Wenezuela",The Guest House Albacora,,,Los Roques,Wenezuela,VE
20452,"Eurobuilding Express Maiquetia, Maiquetia, Wenezuela",Eurobuilding Express Maiquetia,,,Maiquetia,Wenezuela,VE
20424,"Rancho San Andres, Maturin, Wenezuela",Rancho San Andres,,,Maturin,Wenezuela,VE
20410,"Venetur Hotel, Porlamar, Wenezuela",Venetur Hotel,,,Porlamar,Wenezuela,VE
22171,"Peloponez, Westin Costa Navarino",Peloponez,,,Westin Costa Navarino,,
20461,"Bvlgari Hotel Londyn, Wielka Brytania",Bvlgari Hotel Londyn,,,,Wielka Brytania,GB
20516,"Missouri Hotel, Wielka Brytania",Missouri Hotel,,,,Wielka Brytania,GB
21060,"Londyn, Wielka Brytania",Londyn,,,,Wielka Brytania,GB
22026,"The Royal Crescent Hotel & Spa, Bath, Wielka Brytania",The Royal Crescent Hotel & Spa,,,Bath,Wielka Brytania,GB
20502,"The Biltmore Mayfair, Londy, Wielka Brytania",The Biltmore Mayfair,,,Londy,Wielka Brytania,GB
20432,"Mandarin Oriental Hyde Park London, Londyn, Wielka Brhytania",Mandarin Oriental Hyde Park London,,,Londyn,Wielka Brytania,GB
19984,"Nobu Hotel London Portman Square, Londyn, Wielka Brytania",Nobu Hotel London Portman Square,,,Londyn,Wielka Brytania,GB
20422,"Rosewood London, Londyn, Wielka Brytania",Rosewood London,,,Londyn,Wielka Brytania,GB
20425,"Raffles London at The OWO, Londyn, Wielka Brytania",Raffles London at The OWO,,,Londyn,Wielka Brytania,GB
20426,"Park Plaza Westminster Bridge London, Londyn, Wielka Brytania",Park Plaza Westminster Bridge London,,,Londyn,Wielka Brytania,GB
20428,"Nobu Hotel London Shoreditch, Londyn, Wielka Brytania",Nobu Hotel London Shoreditch,,,Londyn,Wielka Brytania,GB
20430,"Mandarion Oriental Hyde Park, Londyn, Wielka Brytania",Mandarion Oriental Hyde Park,,,Londyn,Wielka Brytania,GB
20436,"Kimpton Fitzroy London, Londyn, Wielka Brytania",Kimpton Fitzroy London,,,Londyn,Wielka Brytania,GB
